Date,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Gender,Job Role,Marital Status,Monthly Income,Over Time,Job Satisfaction,Environment Satisfaction,Relationship Satisfaction,Work Life Balance,Performance Rating,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Training Times Last Year,Income_Leval,Age Group
2023-02-21,36,No,Non-Travel,R&D,8,Bachelor's Degree,Life Sciences,Female,Research Director,Married,11713.0,No,1,1,1,3,3,10,8,7,0,2,High,36-45
2024-11-07,38,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Female,Manufacturing Director,Single,7861.0,Yes,3,3,4,4,3,10,1,0,0,4,Medium,36-45
2023-12-18,44,No,Non-Travel,R&D,24,Bachelor's Degree,Medical,Male,Laboratory Technician,Single,3708.0,No,3,1,3,3,3,9,5,2,1,5,Low,36-45
2023-10-15,47,No,Travel_Frequently,Sales,3,Bachelor's Degree,Medical,Female,Sales Executive,Divorced,13770.0,Yes,3,4,4,2,3,28,22,2,11,2,High,46-55
2024-04-04,30,No,Travel_Rarely,Sales,27,Doctoral Degree,Marketing,Male,Sales Executive,Divorced,5304.0,No,4,3,4,2,4,10,8,7,7,2,Medium,26-35
2023-02-18,29,No,Travel_Rarely,Sales,10,Bachelor's Degree,Life Sciences,Male,Sales Representative,Single,2642.0,No,3,3,3,3,3,1,1,0,0,6,Low,26-35
2023-11-03,42,Yes,Travel_Frequently,R&D,19,Bachelor's Degree,Medical,Male,Research Scientist,Divorced,2759.0,Yes,3,3,4,3,3,7,2,2,2,2,Low,36-45
2024-08-12,43,No,Travel_Frequently,Sales,15,Bachelor's Degree,Life Sciences,Male,Sales Executive,Married,6804.0,No,4,4,3,3,3,7,2,2,2,5,Medium,36-45
2023-07-07,34,No,Travel_Rarely,R&D,8,Associates Degree,Medical,Female,Healthcare Representative,Single,6142.0,No,3,2,4,3,3,10,5,1,4,2,Medium,26-35
2024-05-22,23,No,Travel_Rarely,R&D,9,High School,Medical,Male,Laboratory Technician,Married,2500.0,No,1,2,4,4,3,5,4,3,0,2,Low,18-25
2024-07-29,39,No,Travel_Rarely,HR,3,Bachelor's Degree,Human Resources,Female,Human Resources,Married,6389.0,No,2,3,3,1,3,12,8,3,3,3,Medium,36-45
2024-05-04,56,No,Travel_Rarely,R&D,9,Bachelor's Degree,Medical,Male,Healthcare Representative,Married,11103.0,No,4,3,3,2,3,30,10,7,1,1,High,56-65
2023-09-23,40,No,Travel_Rarely,R&D,2,High School,Medical,Female,Research Scientist,Single,2342.0,Yes,4,4,4,2,4,5,4,2,2,2,Low,36-45
2024-09-15,27,No,Travel_Rarely,R&D,7,Bachelor's Degree,Medical,Female,Healthcare Representative,Single,6811.0,No,1,4,1,1,3,9,7,6,0,2,Medium,26-35
2024-03-24,29,No,Travel_Rarely,Sales,10,Bachelor's Degree,Marketing,Male,Sales Representative,Divorced,2297.0,No,2,4,4,3,3,2,2,2,2,2,Low,26-35
2023-07-30,53,No,Travel_Rarely,R&D,6,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Single,2450.0,No,4,4,4,3,3,19,2,2,2,4,Low,46-55
2024-03-01,35,No,Non-Travel,R&D,2,Master's Degree,Life Sciences,Female,Healthcare Representative,Divorced,5093.0,No,1,4,1,4,3,16,1,0,0,2,Medium,26-35
2024-11-21,32,No,Travel_Frequently,R&D,24,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,5309.0,No,4,1,4,3,3,10,10,8,4,2,Medium,26-35
2023-10-30,38,No,Travel_Rarely,R&D,2,Doctoral Degree,Medical,Male,Research Scientist,Married,3057.0,Yes,3,4,2,1,3,6,1,0,0,0,Low,36-45
2024-09-19,34,No,Travel_Rarely,R&D,8,Doctoral Degree,Life Sciences,Female,Manufacturing Director,Divorced,5121.0,No,1,2,3,3,3,7,0,0,0,3,Medium,26-35
2023-06-05,52,No,Travel_Rarely,Sales,3,Master's Degree,Marketing,Male,Manager,Married,16856.0,No,1,3,1,4,3,34,34,6,1,3,High,46-55
2023-12-24,33,Yes,Travel_Rarely,R&D,1,Master's Degree,Other,Male,Research Scientist,Single,2686.0,Yes,4,4,3,2,3,10,10,9,7,2,Low,26-35
2024-12-20,25,No,Travel_Rarely,Sales,26,High School,Medical,Female,Sales Executive,Single,6180.0,No,4,3,2,2,4,6,6,5,1,5,Medium,18-25
2024-02-02,45,No,Travel_Rarely,Sales,2,Associates Degree,Technical Degree,Male,Sales Representative,Single,6632.0,No,3,2,1,3,3,9,8,7,3,3,Medium,36-45
2023-12-07,23,No,Travel_Rarely,R&D,10,High School,Medical,Male,Research Scientist,Single,3505.0,No,3,1,4,3,3,2,2,2,0,3,Low,18-25
2023-05-28,47,Yes,Travel_Frequently,Sales,27,Associates Degree,Life Sciences,Female,Sales Executive,Single,6397.0,Yes,3,2,4,3,3,8,5,4,1,2,Medium,46-55
2023-05-03,34,No,Travel_Rarely,Sales,2,Bachelor's Degree,Other,Male,Sales Executive,Single,6274.0,No,4,4,3,3,4,6,6,5,1,5,Medium,26-35
2023-09-04,55,Yes,Travel_Rarely,R&D,2,Bachelor's Degree,Medical,Male,Manager,Married,19859.0,Yes,1,4,4,3,3,24,5,2,1,2,High,46-55
2023-08-02,36,No,Non-Travel,Sales,8,Master's Degree,Life Sciences,Male,Sales Executive,Single,7587.0,No,1,1,2,3,3,10,10,7,0,1,Medium,36-45
2023-01-16,52,No,Non-Travel,R&D,19,Master's Degree,Medical,Male,Research Scientist,Married,4258.0,No,4,4,1,3,3,5,4,3,1,3,Low,46-55
2023-11-13,26,No,Travel_Frequently,R&D,1,Associates Degree,Life Sciences,Female,Laboratory Technician,Divorced,4364.0,No,4,1,1,3,3,5,2,2,2,2,Low,26-35
2023-04-26,29,No,Travel_Rarely,R&D,27,Bachelor's Degree,Medical,Female,Healthcare Representative,Married,4335.0,No,3,2,1,2,3,11,8,7,1,3,Low,26-35
2023-02-22,26,Yes,Travel_Rarely,Sales,8,Bachelor's Degree,Technical Degree,Male,Sales Executive,Single,5326.0,No,1,4,3,2,3,6,4,3,1,2,Medium,26-35
2023-02-17,34,No,Travel_Rarely,R&D,1,Master's Degree,Life Sciences,Female,Research Scientist,Single,3280.0,No,4,2,3,3,3,10,4,2,1,2,Low,26-35
2024-06-17,54,No,Travel_Rarely,R&D,19,Master's Degree,Medical,Female,Manufacturing Director,Divorced,5485.0,Yes,1,4,2,3,3,9,5,3,1,4,Medium,46-55
2023-11-23,27,No,Travel_Frequently,Sales,8,High School,Marketing,Male,Sales Executive,Married,4342.0,No,4,3,2,3,3,5,4,2,1,3,Low,26-35
2024-04-30,37,No,Travel_Rarely,R&D,10,High School,Life Sciences,Female,Research Scientist,Divorced,2782.0,Yes,1,4,2,2,3,6,5,3,4,3,Low,36-45
2024-02-11,38,No,Travel_Frequently,R&D,2,Master's Degree,Life Sciences,Female,Manufacturing Director,Single,5980.0,Yes,1,1,4,3,3,17,15,7,4,2,Medium,36-45
2023-11-01,34,No,Travel_Rarely,R&D,2,Master's Degree,Medical,Female,Research Scientist,Single,4381.0,No,1,3,3,3,3,6,6,5,1,3,Low,26-35
2024-01-08,35,No,Travel_Rarely,Sales,8,Master's Degree,Life Sciences,Female,Sales Representative,Married,2572.0,No,4,1,2,2,3,3,3,2,0,1,Low,26-35
2024-07-31,30,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Married,3833.0,No,3,4,3,3,4,7,2,2,0,2,Low,26-35
2023-02-15,40,No,Travel_Frequently,R&D,2,Associates Degree,Medical,Female,Healthcare Representative,Married,4244.0,No,2,3,4,3,4,8,8,7,3,2,Low,36-45
2024-01-21,34,No,Travel_Rarely,Sales,8,Associates Degree,Life Sciences,Female,Sales Executive,Married,6500.0,No,1,3,2,3,3,6,3,2,1,1,Medium,26-35
2024-08-27,42,No,Travel_Frequently,R&D,8,Bachelor's Degree,Life Sciences,Male,Manager,Divorced,18430.0,No,4,2,2,2,3,24,24,7,14,4,High,36-45
2024-04-18,23,Yes,Travel_Rarely,R&D,6,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Married,1601.0,Yes,1,3,3,3,4,1,0,0,0,2,Low,18-25
2023-01-30,24,No,Non-Travel,R&D,9,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Divorced,2694.0,No,2,3,3,3,3,1,1,0,0,4,Low,18-25
2023-03-07,52,No,Travel_Rarely,R&D,11,Master's Degree,Life Sciences,Female,Laboratory Technician,Married,3149.0,No,3,4,2,3,4,9,5,2,1,3,Low,46-55
2024-10-17,50,No,Travel_Rarely,R&D,2,Bachelor's Degree,Medical,Male,Research Director,Married,17639.0,No,3,3,4,3,3,30,4,3,0,3,High,46-55
2023-12-11,29,Yes,Travel_Rarely,R&D,1,Associates Degree,Life Sciences,Female,Laboratory Technician,Married,2319.0,Yes,1,2,4,3,3,1,1,0,0,1,Low,26-35
2024-11-22,33,No,Travel_Rarely,R&D,7,Bachelor's Degree,Medical,Male,Research Director,Married,11691.0,No,3,3,4,4,3,14,13,9,3,3,High,26-35
2024-12-04,33,Yes,Travel_Rarely,Sales,16,Bachelor's Degree,Marketing,Female,Sales Executive,Single,5324.0,No,1,1,3,3,3,6,3,2,0,3,Medium,26-35
2023-12-19,47,No,Travel_Rarely,R&D,2,Associates Degree,Other,Female,Manager,Married,16752.0,Yes,4,3,3,2,3,26,26,14,3,3,High,46-55
2024-07-17,36,No,Travel_Rarely,R&D,1,Bachelor's Degree,Other,Female,Manufacturing Director,Married,5228.0,No,2,3,1,3,3,10,9,7,0,2,Medium,36-45
2023-05-03,29,No,Travel_Rarely,R&D,23,Associates Degree,Life Sciences,Male,Research Scientist,Married,2700.0,No,3,3,3,3,4,10,10,7,0,3,Low,26-35
2024-04-14,58,Yes,Travel_Rarely,R&D,2,Master's Degree,Life Sciences,Male,Research Director,Single,19246.0,Yes,2,4,4,3,3,40,31,15,13,2,High,56-65
2023-10-20,35,No,Travel_Rarely,R&D,1,Master's Degree,Life Sciences,Female,Research Scientist,Single,2506.0,No,3,4,3,3,3,7,2,2,2,0,Low,26-35
2024-11-14,42,No,Travel_Rarely,R&D,1,Associates Degree,Life Sciences,Female,Manufacturing Director,Married,6062.0,Yes,4,4,4,3,3,8,4,3,0,4,Medium,36-45
2024-10-01,28,Yes,Travel_Rarely,R&D,2,Master's Degree,Medical,Male,Research Scientist,Single,4382.0,No,3,3,4,2,3,5,2,2,2,3,Low,26-35
2023-10-25,36,No,Travel_Rarely,HR,13,Bachelor's Degree,Human Resources,Male,Human Resources,Married,2143.0,No,2,3,2,3,3,8,5,2,0,2,Low,36-45
2024-05-03,32,No,Travel_Rarely,R&D,4,Bachelor's Degree,Life Sciences,Female,Manufacturing Director,Married,6162.0,No,3,3,3,3,3,14,14,13,6,3,Medium,26-35
2024-11-23,40,No,Travel_Frequently,R&D,16,Master's Degree,Medical,Male,Laboratory Technician,Single,5094.0,No,3,1,4,3,3,10,1,0,0,6,Medium,36-45
2023-07-04,30,No,Travel_Rarely,R&D,2,Bachelor's Degree,Medical,Female,Manufacturing Director,Single,6877.0,Yes,4,3,2,2,4,12,0,0,0,4,Medium,26-35
2024-04-12,45,No,Travel_Rarely,R&D,2,Bachelor's Degree,Life Sciences,Female,Research Scientist,Single,2274.0,No,3,2,4,3,3,1,1,0,0,3,Low,36-45
2024-11-17,42,No,Travel_Rarely,R&D,29,Bachelor's Degree,Life Sciences,Male,Manufacturing Director,Married,4434.0,No,2,2,4,2,3,10,9,8,7,3,Low,36-45
2023-11-21,38,No,Travel_Frequently,R&D,12,Bachelor's Degree,Life Sciences,Male,Healthcare Representative,Divorced,6288.0,No,1,1,3,2,3,13,4,3,1,3,Medium,36-45
2023-03-25,34,No,Travel_Frequently,R&D,16,Master's Degree,Life Sciences,Female,Research Scientist,Single,2553.0,No,4,3,3,3,3,6,5,2,1,3,Low,26-35
2024-07-04,49,Yes,Travel_Rarely,Sales,11,Bachelor's Degree,Marketing,Female,Sales Executive,Married,7654.0,No,4,3,1,4,3,9,9,8,7,3,Medium,46-55
2023-05-06,55,Yes,Travel_Rarely,Sales,2,High School,Medical,Male,Sales Executive,Single,5160.0,No,4,3,3,2,3,12,9,7,7,3,Medium,46-55
2023-12-31,43,No,Travel_Rarely,R&D,14,Associates Degree,Life Sciences,Male,Research Director,Married,17159.0,No,1,2,3,3,4,22,4,1,1,3,High,36-45
2024-09-13,27,No,Travel_Rarely,R&D,5,High School,Technical Degree,Male,Research Director,Divorced,12808.0,Yes,4,3,2,3,3,9,9,8,0,3,High,26-35
2023-05-11,35,No,Travel_Rarely,R&D,7,Bachelor's Degree,Other,Male,Manufacturing Director,Single,10221.0,No,3,3,2,4,4,17,8,5,1,3,High,26-35
2024-04-20,28,No,Travel_Rarely,Sales,2,Master's Degree,Marketing,Female,Sales Executive,Married,4779.0,Yes,2,2,1,3,4,8,8,7,7,2,Low,26-35
2023-07-10,34,No,Travel_Rarely,HR,3,Associates Degree,Human Resources,Male,Human Resources,Married,3737.0,No,4,3,3,1,3,4,3,2,0,1,Low,26-35
2023-07-05,26,Yes,Travel_Frequently,R&D,5,Associates Degree,Medical,Female,Research Scientist,Married,2366.0,Yes,3,3,1,3,3,8,8,7,1,2,Low,26-35
2024-07-09,27,No,Non-Travel,R&D,3,Bachelor's Degree,Medical,Male,Research Scientist,Married,1706.0,No,4,4,3,2,3,0,0,0,0,6,Low,26-35
2024-09-20,51,No,Travel_Rarely,Sales,26,Master's Degree,Marketing,Female,Manager,Married,16307.0,No,3,1,3,2,3,29,20,6,4,2,High,46-55
2024-09-21,44,No,Travel_Rarely,R&D,4,Bachelor's Degree,Medical,Male,Healthcare Representative,Single,5933.0,No,2,4,4,2,3,10,5,2,2,2,Medium,36-45
2024-04-16,25,No,Travel_Rarely,R&D,2,High School,Medical,Male,Research Scientist,Single,3424.0,No,1,1,3,2,3,6,4,3,0,3,Low,18-25
2024-07-15,33,No,Travel_Rarely,Sales,1,Bachelor's Degree,Medical,Male,Sales Executive,Divorced,4037.0,No,1,1,1,3,4,9,9,8,0,5,Low,26-35
2023-10-03,35,No,Travel_Rarely,R&D,27,High School,Medical,Female,Research Scientist,Single,2559.0,No,1,3,4,2,3,6,6,5,1,3,Low,26-35
2024-12-12,36,No,Travel_Rarely,Sales,1,Associates Degree,Life Sciences,Male,Sales Executive,Married,6201.0,Yes,4,2,4,2,3,18,18,14,4,1,Medium,36-45
2023-08-31,32,No,Travel_Rarely,Sales,13,Master's Degree,Life Sciences,Male,Sales Executive,Divorced,4403.0,No,4,2,3,2,3,8,5,2,0,3,Low,26-35
2024-06-20,30,No,Travel_Frequently,R&D,5,Master's Degree,Life Sciences,Male,Research Scientist,Divorced,3761.0,No,4,2,2,2,3,10,5,4,0,3,Low,26-35
2024-07-09,53,No,Travel_Rarely,Sales,7,Associates Degree,Marketing,Female,Sales Executive,Married,10934.0,Yes,4,1,4,3,3,35,5,2,0,3,High,46-55
2024-03-07,45,No,Travel_Rarely,Sales,9,Bachelor's Degree,Marketing,Male,Sales Executive,Divorced,10761.0,Yes,1,4,3,3,3,18,5,4,0,2,High,36-45
2023-02-02,32,No,Travel_Rarely,R&D,8,Associates Degree,Medical,Female,Research Scientist,Married,5175.0,No,3,3,3,2,3,9,5,3,1,3,Medium,26-35
2024-05-28,52,No,Travel_Frequently,R&D,25,Master's Degree,Medical,Female,Manufacturing Director,Married,13826.0,No,4,3,3,3,4,31,9,8,0,3,High,46-55
2024-12-14,37,No,Travel_Rarely,Sales,16,Master's Degree,Marketing,Male,Sales Executive,Divorced,6334.0,No,3,4,4,3,3,9,1,0,0,2,Medium,36-45
2023-06-22,28,No,Travel_Rarely,HR,8,Associates Degree,Medical,Male,Human Resources,Divorced,4936.0,No,4,2,4,3,3,6,5,1,0,6,Low,26-35
2023-10-12,22,No,Travel_Rarely,R&D,1,Associates Degree,Life Sciences,Male,Manufacturing Director,Married,4775.0,No,4,4,1,1,4,4,2,2,2,2,Low,18-25
2024-04-14,44,No,Travel_Rarely,R&D,8,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,2818.0,Yes,4,1,3,2,4,10,3,2,0,2,Low,36-45
2024-04-07,42,No,Travel_Frequently,R&D,2,High School,Medical,Male,Research Scientist,Single,2515.0,Yes,4,2,4,3,3,8,2,1,2,2,Low,36-45
2023-11-16,36,No,Travel_Rarely,HR,8,Bachelor's Degree,Life Sciences,Male,Human Resources,Married,2342.0,No,1,1,3,3,4,6,5,4,0,3,Low,36-45
2023-11-11,25,No,Travel_Rarely,Sales,3,High School,Other,Male,Sales Executive,Married,4194.0,Yes,1,3,4,3,3,5,5,3,0,3,Low,18-25
2023-07-02,35,No,Travel_Rarely,R&D,9,Bachelor's Degree,Life Sciences,Female,Manufacturing Director,Married,10685.0,Yes,3,4,2,3,4,17,17,14,5,2,High,26-35
2023-12-02,35,Yes,Travel_Frequently,R&D,25,Master's Degree,Life Sciences,Female,Research Scientist,Divorced,2022.0,Yes,2,4,1,2,3,10,10,2,7,3,Low,26-35
2024-12-09,32,No,Non-Travel,R&D,1,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Divorced,2314.0,No,4,4,2,3,3,4,3,0,0,2,Low,26-35
2023-12-16,25,No,Travel_Rarely,Sales,4,High School,Marketing,Male,Sales Executive,Married,4256.0,No,1,3,1,4,3,5,5,2,0,1,Low,18-25
2024-05-31,49,No,Travel_Rarely,R&D,1,Bachelor's Degree,Technical Degree,Female,Research Scientist,Married,3580.0,No,1,3,2,3,3,7,4,2,0,2,Low,46-55
2024-02-21,24,No,Non-Travel,R&D,4,High School,Life Sciences,Male,Laboratory Technician,Married,3162.0,No,4,1,4,2,3,6,5,2,3,2,Low,18-25
2023-04-09,32,No,Travel_Frequently,Sales,5,Associates Degree,Life Sciences,Male,Sales Executive,Married,6524.0,No,2,2,4,3,3,10,10,8,5,3,Medium,26-35
2024-05-03,38,No,Travel_Rarely,Sales,9,Bachelor's Degree,Marketing,Male,Sales Representative,Married,2899.0,No,2,2,4,3,3,3,2,2,1,3,Low,36-45
2024-03-07,42,No,Travel_Rarely,R&D,3,Bachelor's Degree,Life Sciences,Female,Laboratory Technician,Married,5231.0,Yes,4,3,2,2,3,17,5,3,1,1,Medium,36-45
2023-08-02,31,No,Travel_Rarely,R&D,11,Master's Degree,Life Sciences,Male,Research Scientist,Married,2356.0,Yes,4,4,2,3,3,8,6,4,0,2,Low,26-35
2024-06-23,29,Yes,Travel_Rarely,Sales,1,Bachelor's Degree,Medical,Female,Sales Representative,Divorced,2800.0,Yes,3,2,3,3,3,5,3,2,0,3,Low,26-35
2023-07-19,53,No,Travel_Rarely,Sales,8,Bachelor's Degree,Marketing,Male,Sales Executive,Married,11836.0,No,4,1,3,3,3,28,2,0,2,3,High,46-55
2024-06-25,35,No,Travel_Rarely,R&D,25,Bachelor's Degree,Technical Degree,Male,Manufacturing Director,Married,10903.0,No,2,4,1,3,3,16,13,10,4,2,High,26-35
2024-07-18,37,No,Travel_Frequently,Sales,21,Associates Degree,Medical,Female,Sales Representative,Married,2973.0,No,4,3,2,3,3,10,5,4,0,3,Low,36-45
2024-03-16,53,No,Travel_Rarely,R&D,23,Master's Degree,Life Sciences,Female,Research Director,Single,14275.0,No,4,4,3,3,3,33,12,9,3,0,High,46-55
2024-02-04,43,No,Travel_Frequently,R&D,1,Bachelor's Degree,Life Sciences,Female,Healthcare Representative,Married,5562.0,No,4,4,2,2,3,12,5,2,2,2,Medium,36-45
2024-08-29,47,No,Travel_Rarely,Sales,2,Associates Degree,Marketing,Female,Sales Executive,Married,4537.0,Yes,4,3,1,3,4,8,7,6,7,2,Low,46-55
2024-12-11,37,No,Non-Travel,Sales,19,Associates Degree,Medical,Male,Sales Executive,Single,7642.0,Yes,2,1,4,3,3,10,10,0,0,2,Medium,36-45
2024-12-09,50,No,Non-Travel,R&D,2,Master's Degree,Life Sciences,Male,Manager,Divorced,17924.0,No,1,1,4,3,3,31,31,6,14,3,High,46-55
2023-03-29,39,No,Travel_Rarely,HR,2,Bachelor's Degree,Life Sciences,Female,Human Resources,Married,5204.0,No,4,4,3,3,3,13,5,4,0,2,Medium,36-45
2023-06-14,33,No,Travel_Rarely,HR,3,Associates Degree,Human Resources,Male,Human Resources,Divorced,2277.0,Yes,2,4,3,4,3,7,4,3,0,4,Low,26-35
2023-02-17,32,Yes,Travel_Rarely,R&D,25,Master's Degree,Life Sciences,Male,Laboratory Technician,Single,2795.0,Yes,4,1,3,1,4,1,1,0,0,2,Low,26-35
2023-05-04,29,No,Travel_Rarely,R&D,7,High School,Medical,Female,Laboratory Technician,Divorced,2532.0,No,4,1,3,3,3,8,4,3,0,5,Low,26-35
2024-05-12,44,No,Travel_Rarely,R&D,9,Associates Degree,Life Sciences,Male,Research Scientist,Married,2559.0,Yes,1,2,4,3,3,8,8,7,7,0,Low,36-45
2024-02-14,28,No,Travel_Rarely,Sales,5,Master's Degree,Medical,Male,Sales Executive,Single,4908.0,No,4,1,2,3,3,4,4,2,0,3,Low,26-35
2023-08-19,58,Yes,Travel_Frequently,R&D,2,High School,Life Sciences,Male,Laboratory Technician,Divorced,2380.0,Yes,4,4,4,2,3,3,1,0,0,3,Low,56-65
2023-11-03,43,No,Travel_Rarely,R&D,8,Bachelor's Degree,Life Sciences,Female,Manufacturing Director,Divorced,4765.0,No,2,1,3,4,4,4,1,0,0,2,Low,36-45
2023-01-15,20,Yes,Travel_Rarely,Sales,2,Bachelor's Degree,Medical,Female,Sales Representative,Single,2044.0,No,3,3,4,2,3,2,2,2,0,3,Low,18-25
2023-04-14,21,Yes,Travel_Rarely,R&D,18,High School,Other,Female,Research Scientist,Single,2693.0,No,4,4,1,2,3,1,1,0,0,3,Low,18-25
2024-02-11,36,No,Travel_Rarely,R&D,14,High School,Life Sciences,Male,Healthcare Representative,Married,6586.0,Yes,4,3,1,2,3,17,16,8,4,2,Medium,36-45
2024-05-21,47,No,Travel_Rarely,Sales,2,Master's Degree,Life Sciences,Female,Sales Representative,Single,3294.0,Yes,4,4,1,2,3,3,3,2,1,3,Low,46-55
2023-03-19,22,Yes,Travel_Rarely,R&D,3,High School,Life Sciences,Female,Manufacturing Director,Married,4171.0,Yes,3,2,1,4,3,4,3,2,0,3,Low,18-25
2024-11-22,41,Yes,Travel_Rarely,R&D,2,Master's Degree,Life Sciences,Female,Laboratory Technician,Divorced,2778.0,Yes,4,2,3,2,3,10,7,7,1,1,Low,36-45
2023-09-14,28,No,Travel_Rarely,R&D,9,Bachelor's Degree,Medical,Female,Research Scientist,Divorced,2377.0,No,3,3,2,3,3,6,2,2,2,2,Low,26-35
2023-07-20,39,Yes,Travel_Rarely,R&D,6,Bachelor's Degree,Medical,Male,Laboratory Technician,Married,2404.0,Yes,1,4,4,1,4,8,2,2,2,2,Low,36-45
2024-04-03,27,No,Travel_Rarely,R&D,4,Bachelor's Degree,Life Sciences,Female,Research Scientist,Single,2318.0,No,3,2,3,3,3,1,1,1,0,2,Low,26-35
2024-02-27,34,No,Travel_Rarely,R&D,10,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Divorced,2008.0,No,2,2,2,3,3,1,1,0,1,3,Low,26-35
2023-09-10,42,No,Travel_Rarely,Sales,14,Associates Degree,Medical,Female,Sales Executive,Single,6244.0,No,3,3,1,3,3,10,5,4,0,6,Medium,36-45
2024-07-21,33,No,Travel_Rarely,R&D,1,Master's Degree,Other,Male,Research Scientist,Single,2799.0,Yes,1,3,2,3,3,6,3,2,0,1,Low,26-35
2024-02-03,58,No,Travel_Rarely,R&D,5,Bachelor's Degree,Technical Degree,Female,Healthcare Representative,Divorced,10552.0,Yes,2,3,4,3,3,24,6,0,0,3,High,56-65
2023-02-02,31,No,Travel_Rarely,Sales,7,Master's Degree,Life Sciences,Male,Sales Representative,Married,2329.0,No,3,2,2,4,3,13,7,7,5,2,Low,26-35
2023-06-25,35,No,Travel_Rarely,R&D,21,High School,Life Sciences,Female,Healthcare Representative,Married,4014.0,Yes,4,4,4,1,4,10,10,6,0,2,Low,26-35
2023-06-27,49,No,Travel_Rarely,R&D,8,Associates Degree,Other,Female,Laboratory Technician,Married,7403.0,No,2,1,3,2,3,29,26,9,1,3,Medium,46-55
2024-11-13,48,No,Travel_Rarely,R&D,20,Master's Degree,Medical,Male,Research Scientist,Married,2259.0,No,3,4,1,2,3,13,0,0,0,2,Low,46-55
2023-05-15,31,No,Non-Travel,Sales,20,Associates Degree,Marketing,Female,Sales Executive,Married,6932.0,No,3,4,4,2,3,9,9,8,0,2,Medium,26-35
2023-11-24,36,No,Travel_Rarely,R&D,7,Master's Degree,Other,Male,Research Scientist,Single,4678.0,No,4,2,3,3,3,8,6,2,0,6,Low,36-45
2023-09-04,38,No,Travel_Rarely,R&D,1,Bachelor's Degree,Technical Degree,Female,Research Director,Married,13582.0,No,1,4,2,3,3,15,15,12,5,3,High,36-45
2024-03-20,32,No,Non-Travel,R&D,1,Bachelor's Degree,Life Sciences,Female,Laboratory Technician,Married,2332.0,No,2,3,3,3,4,5,3,0,0,3,Low,26-35
2024-12-03,25,Yes,Travel_Rarely,Sales,19,Associates Degree,Marketing,Male,Sales Representative,Married,2413.0,Yes,2,3,3,3,3,1,1,0,0,2,Low,18-25
2023-03-05,40,No,Travel_Rarely,Sales,10,Master's Degree,Marketing,Male,Sales Executive,Divorced,9705.0,No,2,1,2,2,3,11,1,0,0,2,High,36-45
2023-07-03,26,No,Travel_Frequently,Sales,1,Bachelor's Degree,Medical,Male,Sales Executive,Single,4294.0,No,1,3,2,3,3,7,7,7,0,2,Low,26-35
2024-11-30,41,No,Travel_Rarely,R&D,6,Bachelor's Degree,Medical,Male,Laboratory Technician,Single,4721.0,Yes,1,4,3,3,3,20,18,13,2,3,Low,36-45
2023-03-04,36,No,Travel_Rarely,R&D,2,Master's Degree,Medical,Male,Laboratory Technician,Single,2519.0,No,3,3,3,3,4,16,11,8,3,6,Low,36-45
2024-07-25,19,Yes,Travel_Rarely,Sales,21,Bachelor's Degree,Other,Male,Sales Representative,Single,2121.0,Yes,2,4,2,4,3,1,1,0,0,3,Low,18-25
2024-02-08,20,Yes,Travel_Rarely,R&D,4,Bachelor's Degree,Technical Degree,Male,Laboratory Technician,Single,2973.0,No,1,1,2,3,3,1,1,0,0,2,Low,18-25
2023-10-20,31,No,Travel_Rarely,R&D,12,Bachelor's Degree,Medical,Female,Healthcare Representative,Married,5855.0,Yes,4,4,3,1,3,10,9,7,8,2,Medium,26-35
2024-10-27,40,No,Travel_Frequently,R&D,9,Master's Degree,Medical,Male,Research Scientist,Divorced,3617.0,Yes,2,4,4,3,3,3,1,1,0,2,Low,36-45
2023-04-12,32,No,Travel_Rarely,R&D,3,Master's Degree,Medical,Female,Manufacturing Director,Married,6725.0,No,1,3,3,4,3,8,8,7,6,2,Medium,26-35
2024-01-21,36,Yes,Travel_Rarely,Sales,3,High School,Life Sciences,Male,Sales Executive,Married,10325.0,Yes,4,3,1,3,3,16,16,7,3,6,High,36-45
2023-04-09,33,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Female,Healthcare Representative,Single,6949.0,No,4,2,1,3,3,6,5,0,1,3,Medium,26-35
2024-06-10,37,Yes,Travel_Rarely,Sales,1,Master's Degree,Life Sciences,Male,Sales Executive,Married,10609.0,No,3,1,3,1,3,17,14,1,11,2,High,36-45
2024-03-25,45,No,Non-Travel,R&D,4,Associates Degree,Life Sciences,Male,Laboratory Technician,Married,4447.0,No,2,3,2,2,3,9,9,7,0,5,Low,36-45
2023-07-25,29,No,Travel_Frequently,Sales,20,Bachelor's Degree,Technical Degree,Female,Sales Representative,Married,2157.0,No,4,3,2,3,3,3,3,1,0,5,Low,26-35
